Date,Open,High,Low,Close,Volume
2012-12-20 10:14:07.251931,164.33,166.19000000000003,161.72,163.25,22342
2012-12-21 10:14:07.251931,145.83,150.13000000000002,144.44000000000003,147.8,79563
2012-12-24 10:14:07.251931,154.56,156.06,148.64000000000001,151.49,73190
2012-12-25 10:14:07.251931,194.15,196.64,191.32,195.57,91863
2012-12-26 10:14:07.251931,138.61,139.44000000000003,133.87,136.21,31200
2012-12-27 10:14:07.251931,196.12,201.91000000000003,194.31,199.98000000000002,17188
2012-12-28 10:14:07.251931,190.54,196.58,189.17999999999998,194.5,12808
2012-12-31 10:14:07.251931,119.58,122.19,116.48,117.55,23851
2013-01-01 10:14:07.251931,106.94,107.97,101.39999999999999,104.24,90890
2013-01-02 10:14:07.251931,110.08,112.39,107.38,109.19,74928
2013-01-03 10:14:07.251931,101.82,103.5,97.49,99.22999999999999,25058
2013-01-04 10:14:07.251931,109.44,113.81,108.74,111.16,24620
2013-01-07 10:14:07.251931,168.3,173.14000000000001,168.16000000000003,171.56,62755
2013-01-08 10:14:07.251931,107.12,110.4,104.28,108.85000000000001,72995
2013-01-09 10:14:07.251931,131.9,136.87,130.96,135.14000000000001,46681
2013-01-10 10:14:07.251931,184.49,186.74,182.13,183.46,74509
2013-01-11 10:14:07.251931,102.33,105.22,98.55,98.89,93339
2013-01-14 10:14:07.251931,181.45,184.04999999999998,178.94,183.82999999999998,77703
2013-01-15 10:14:07.251931,128.19,128.35,126.71,126.78999999999999,77680
2013-01-16 10:14:07.251931,111.82,116.33999999999999,109.32,113.52999999999999,77703
2013-01-17 10:14:07.251931,169.67,171.26,166.96,167.38,52136
2013-01-18 10:14:07.251931,162.89,164.73,156.04,158.7,98456
2013-01-21 10:14:07.251931,187.75,194.13,185.56,192.68,93086
2013-01-22 10:14:07.251931,173.51,173.79,169.57999999999998,170.07,46343
2013-01-23 10:14:07.251931,180.35,187.53,178.65,185.23,28254
2013-01-24 10:14:07.251931,128.2,135.21,127.25999999999999,132.97,71273
2013-01-25 10:14:07.251931,117.74,121.61999999999999,117.21,120.67999999999999,69611
2013-01-28 10:14:07.251931,175.06,177.57,172.48,176.65,70002
2013-01-29 10:14:07.251931,180.68,183.97,179.47,181.46,95683
2013-01-30 10:14:07.251931,199.05,202.93,197.85000000000002,202.71,22926
2013-01-31 10:14:07.251931,141.26,143.89999999999998,138.64,139.14999999999998,74264
2013-02-01 10:14:07.251931,137.2,137.97,135.73,136.88,99527
2013-02-04 10:14:07.251931,177.64,180.60999999999999,175.02999999999997,178.82999999999998,37563
2013-02-05 10:14:07.251931,134.08,136.89000000000001,132.10000000000002,133.19000000000003,40688
2013-02-06 10:14:07.251931,193.08,195.11,189.50000000000003,192.35000000000002,44130
2013-02-07 10:14:07.251931,185.84,187.08,181.3,184.14000000000001,10925
2013-02-08 10:14:07.251931,142.9,145.60999999999999,142.47,143.54,61595
2013-02-11 10:14:07.251931,175.09,179.63,174.56,178.6,26321
2013-02-12 10:14:07.251931,175.45,176.28,169.88,172.47,20769
2013-02-13 10:14:07.251931,110.31,117.64,109.13,114.65,46748
2013-02-14 10:14:07.251931,190.26,194.39999999999998,190.25,192.14999999999998,50028
2013-02-15 10:14:07.251931,150.53,155.69,149.71,153.76,26151
2013-02-18 10:14:07.251931,182.65,184.28,180.86,183.21,86133
2013-02-19 10:14:07.251931,132.0,134.95000000000002,129.6,134.8,44187
2013-02-20 10:14:07.251931,189.55,189.64000000000001,184.31,184.71,53835
2013-02-21 10:14:07.251931,138.92,143.76,138.58999999999997,142.1,10059
2013-02-22 10:14:07.251931,101.08,103.37,93.71000000000001,96.48,95717
2013-02-25 10:14:07.251931,190.54,196.05,188.29,194.44,37235
2013-02-26 10:14:07.251931,109.13,116.57,107.36,114.05,77114
2013-02-27 10:14:07.251931,131.93,132.03,127.56,129.87,55366
2013-02-28 10:14:07.251931,195.01,196.10999999999999,190.82,192.10999999999999,91583
2013-03-01 10:14:07.251931,195.06,198.42000000000002,192.78,197.71,42160
2013-03-04 10:14:07.251931,157.34,158.68,153.75,154.87,15277
2013-03-05 10:14:07.251931,163.18,167.06,162.45000000000002,166.84,11780
2013-03-06 10:14:07.251931,144.84,147.70000000000002,138.68,140.87,56579
2013-03-07 10:14:07.251931,129.32,129.98999999999998,124.32,125.58,70750
2013-03-08 10:14:07.251931,132.87,140.43,129.93,137.66,66902
2013-03-11 10:14:07.251931,167.25,170.27,166.2,168.99,90198
2013-03-12 10:14:07.251931,175.24,181.67000000000002,172.47,178.71,42161
2013-03-13 10:14:07.251931,179.16,180.82,174.6,177.4,54499
2013-03-14 10:14:07.251931,178.96,183.51,178.23000000000002,180.72,41886
2013-03-15 10:14:07.251931,109.12,110.08,106.73,110.06,18800
2013-03-18 10:14:07.251931,149.44,152.71,148.14,150.47,59460
2013-03-19 10:14:07.251931,105.76,110.3,103.01,107.59,80975
2013-03-20 10:14:07.251931,154.95,156.11999999999998,153.6,155.7,79843
2013-03-21 10:14:07.251931,144.15,144.44,141.21,143.44,12364
2013-03-22 10:14:07.251931,188.77,190.04000000000002,185.13,186.53,26568
2013-03-25 10:14:07.251931,135.09,140.58,134.41,137.78,48092
2013-03-26 10:14:07.251931,111.71,113.33999999999999,108.37,108.97,81019
2013-03-27 10:14:07.251931,114.3,117.8,113.02,116.22,72679
2013-03-28 10:14:07.251931,176.15,176.57,171.21,173.48000000000002,75781
2013-03-29 10:14:07.251931,161.82,163.07,160.0,163.07,18430
2013-04-01 10:14:07.251931,110.11,115.01,108.04,112.58,83719
2013-04-02 10:14:07.251931,108.41,108.67,104.75,105.6,48692
2013-04-03 10:14:07.251931,170.1,172.0,164.26,165.7,40086
2013-04-04 10:14:07.251931,107.28,110.02,103.46000000000001,103.59,59671
2013-04-05 10:14:07.251931,182.19,183.88,179.74,183.25,23901
2013-04-08 10:14:07.251931,170.62,176.11,167.65,174.11,13907
2013-04-09 10:14:07.251931,108.13,108.36999999999999,102.36,103.58,38604
2013-04-10 10:14:07.251931,108.48,112.63000000000001,108.45,110.82000000000001,47869
2013-04-11 10:14:07.251931,198.66,199.15,196.56,197.07,24537
2013-04-12 10:14:07.251931,137.43,139.64000000000001,135.26,137.22,22501
2013-04-15 10:14:07.251931,137.06,142.25,135.22,141.35,47371
2013-04-16 10:14:07.251931,181.28,182.67,177.23999999999998,179.6,46821
2013-04-17 10:14:07.251931,194.72,196.52,193.61,194.37,98732
2013-04-18 10:14:07.251931,198.6,199.10999999999999,191.45,193.73999999999998,16073
2013-04-19 10:14:07.251931,175.34,177.56,169.1,171.16,71005
2013-04-22 10:14:07.251931,137.63,138.54,134.25,135.22,86097
2013-04-23 10:14:07.251931,108.35,110.33999999999999,101.99,103.63,28101
2013-04-24 10:14:07.251931,177.71,179.49,177.27,179.02,41426
2013-04-25 10:14:07.251931,155.84,157.9,153.73999999999998,155.1,17313
2013-04-26 10:14:07.251931,142.42,143.27999999999997,139.78,142.89999999999998,40773
2013-04-29 10:14:07.251931,190.64,191.92,186.13,187.39,38003
2013-04-30 10:14:07.251931,111.12,111.86,106.56,109.08,69668
2013-05-01 10:14:07.251931,149.26,153.14999999999998,147.48999999999998,150.89999999999998,81250
2013-05-02 10:14:07.251931,101.14,106.58000000000001,100.56,105.79,52294
2013-05-03 10:14:07.251931,146.87,149.52,140.63,142.37,23582
2013-05-06 10:14:07.251931,105.63,112.21000000000001,104.11,109.53,23760
2013-05-07 10:14:07.251931,111.88,113.24,110.67999999999999,112.64999999999999,81791
2013-05-08 10:14:07.251931,111.75,114.23,111.39,112.39,92158
2013-05-09 10:14:07.251931,164.92,165.17999999999998,163.67,164.92,45983
2013-05-10 10:14:07.251931,174.6,175.76999999999998,170.07,170.29,50309
2013-05-13 10:14:07.251931,158.34,160.48,153.94,154.24,39715
2013-05-14 10:14:07.251931,196.22,199.20999999999998,194.97,197.23,46415
2013-05-15 10:14:07.251931,137.49,139.36,134.98000000000002,135.9,97328
2013-05-16 10:14:07.251931,128.57,133.58999999999997,125.78999999999999,132.73999999999998,98260
2013-05-17 10:14:07.251931,186.86,187.99,184.8,185.93,61581
2013-05-20 10:14:07.251931,122.36,122.67,116.52000000000001,118.79,13652
2013-05-21 10:14:07.251931,196.32,200.63,194.73,198.47,36297
2013-05-22 10:14:07.251931,101.22,102.73,97.04,99.15,24028
2013-05-23 10:14:07.251931,196.99,199.37,196.21,197.24,23803
2013-05-24 10:14:07.251931,104.32,107.05,101.49,106.3,16307
2013-05-27 10:14:07.251931,189.11,194.08,187.52,193.11,41325
2013-05-28 10:14:07.251931,152.77,156.69,150.28,155.69,68616
2013-05-29 10:14:07.251931,199.3,201.14000000000001,198.20000000000002,201.06,70483
2013-05-30 10:14:07.251931,107.38,110.19999999999999,107.08,109.17999999999999,41574
2013-05-31 10:14:07.251931,155.39,162.26,153.36999999999998,159.85,94798
2013-06-03 10:14:07.251931,196.93,199.62,194.87,194.89000000000001,77071
2013-06-04 10:14:07.251931,152.31,153.86,145.89,147.32,24932
2013-06-05 10:14:07.251931,162.94,164.31,160.07999999999998,160.66,25749
2013-06-06 10:14:07.251931,169.57,169.66,164.87,166.75,18727
2013-06-07 10:14:07.251931,145.45,149.70999999999998,142.51,147.07,65406
2013-06-10 10:14:07.251931,162.76,164.14,161.37,164.1,27332
2013-06-11 10:14:07.251931,158.43,162.19000000000003,155.98000000000002,159.36,20834
2013-06-12 10:14:07.251931,190.12,191.59,183.76,185.28,30325
2013-06-13 10:14:07.251931,104.54,107.86000000000001,103.05000000000001,106.83000000000001,19213
2013-06-14 10:14:07.251931,128.1,130.87,123.54999999999998,126.33999999999999,11403
2013-06-17 10:14:07.251931,195.04,196.76,192.37,196.69,66971
2013-06-18 10:14:07.251931,189.03,191.34,186.67,189.6,64030
2013-06-19 10:14:07.251931,145.57,147.22,143.11,144.0,83042
2013-06-20 10:14:07.251931,162.01,162.67,156.72,158.35999999999999,17591
2013-06-21 10:14:07.251931,127.74,129.03,123.00999999999999,123.67999999999999,22996
2013-06-24 10:14:07.251931,118.81,124.08999999999999,117.48,122.13,62485
2013-06-25 10:14:07.251931,146.37,152.73000000000002,144.92000000000002,150.55,57830
2013-06-26 10:14:07.251931,135.34,136.84,132.85,136.84,44370
2013-06-27 10:14:07.251931,158.37,161.18,151.71,154.4,67572
2013-06-28 10:14:07.251931,107.77,108.25999999999999,105.55,106.78999999999999,89008
2013-07-01 10:14:07.251931,197.44,200.42999999999998,197.39,199.73,39098
2013-07-02 10:14:07.251931,198.62,202.21,196.03,201.42000000000002,71561
2013-07-03 10:14:07.251931,169.82,169.93,165.48,166.0,12196
2013-07-04 10:14:07.251931,153.61,153.98000000000002,146.74,148.61,21091
2013-07-05 10:14:07.251931,130.95,136.03,130.88,133.07,90576
2013-07-08 10:14:07.251931,181.38,182.32999999999998,178.75,179.95,75254
2013-07-09 10:14:07.251931,168.47,168.82,163.04999999999998,166.01,59262
2013-07-10 10:14:07.251931,116.26,116.58,111.09,111.39,16023
2013-07-11 10:14:07.251931,191.09,193.65,189.82,191.49,30543
2013-07-12 10:14:07.251931,182.25,188.32,181.33,185.76,70029
2013-07-15 10:14:07.251931,194.98,200.33,192.26,199.56,52337
2013-07-16 10:14:07.251931,172.57,173.29,169.95999999999998,173.23,50409
2013-07-17 10:14:07.251931,161.34,162.14999999999998,160.63,161.48,80540
2013-07-18 10:14:07.251931,141.82,141.98999999999998,137.42999999999998,137.67,19963
2013-07-19 10:14:07.251931,193.27,194.07000000000002,191.39000000000001,193.76000000000002,23796
2013-07-22 10:14:07.251931,186.61,187.9,184.40000000000003,185.41000000000003,50972
2013-07-23 10:14:07.251931,104.52,106.27999999999999,102.5,105.58999999999999,82613
2013-07-24 10:14:07.251931,102.64,104.19,101.43,101.53,88062
2013-07-25 10:14:07.251931,137.65,138.41,134.65,135.05,13261
2013-07-26 10:14:07.251931,181.06,183.88,174.95,177.01,27046
2013-07-29 10:14:07.251931,198.73,201.45,196.24,196.88,23397
2013-07-30 10:14:07.251931,115.04,116.74000000000001,108.44000000000001,111.01,70436
2013-07-31 10:14:07.251931,159.41,160.47,156.0,156.18,35757
2013-08-01 10:14:07.251931,138.09,144.1,137.44,142.96,25299
2013-08-02 10:14:07.251931,196.99,198.23000000000002,193.43,196.43,11902
2013-08-05 10:14:07.251931,184.21,186.71,182.91,184.53,52399
2013-08-06 10:14:07.251931,183.83,188.92000000000002,181.72,187.57000000000002,58330
2013-08-07 10:14:07.251931,146.87,154.4,146.32,151.83,56308
2013-08-08 10:14:07.251931,141.48,145.14000000000001,139.64999999999998,142.31,13846
2013-08-09 10:14:07.251931,127.34,131.47,125.16,130.46,22359
2013-08-12 10:14:07.251931,105.64,107.32000000000001,102.97,103.91,59376
2013-08-13 10:14:07.251931,186.47,186.76,182.04,184.53,78056
2013-08-14 10:14:07.251931,181.29,181.89,178.51,180.32,50832
2013-08-15 10:14:07.251931,199.97,202.94,198.8,201.7,30098
2013-08-16 10:14:07.251931,199.66,202.1,197.99,201.48,59962
2013-08-19 10:14:07.251931,155.54,158.17,151.96,153.69,98672
2013-08-20 10:14:07.251931,176.9,177.37,172.73000000000002,173.23000000000002,45885
2013-08-21 10:14:07.251931,194.48,197.17,193.26999999999998,195.79999999999998,31157
2013-08-22 10:14:07.251931,184.96,186.78,180.21,181.24,58372
2013-08-23 10:14:07.251931,124.73,127.59,123.53,125.51,29674
2013-08-26 10:14:07.251931,145.05,148.13000000000002,142.77,146.98000000000002,42357
2013-08-27 10:14:07.251931,112.92,117.54,111.47,114.93,22578
2013-08-28 10:14:07.251931,195.41,199.64,192.59,197.94,12251
2013-08-29 10:14:07.251931,160.62,165.67,159.74,164.35,89049
2013-08-30 10:14:07.251931,122.86,123.06,121.61,122.86,47429
2013-09-02 10:14:07.251931,167.17,170.85999999999999,164.80999999999997,169.47,56871
2013-09-03 10:14:07.251931,161.81,165.46,160.17000000000002,163.0,96526
2013-09-04 10:14:07.251931,135.82,137.66,131.05,132.69,35499
2013-09-05 10:14:07.251931,111.36,113.86,106.46000000000001,106.62,16421
2013-09-06 10:14:07.251931,167.16,168.64,163.81,165.01,62204
2013-09-09 10:14:07.251931,152.03,152.39000000000001,150.65,151.46,34591
2013-09-10 10:14:07.251931,177.23,178.43999999999997,174.23,178.39999999999998,70940
2013-09-11 10:14:07.251931,152.02,156.43,151.09,155.52,96371
2013-09-12 10:14:07.251931,185.22,187.31,179.53,182.18,22202
2013-09-13 10:14:07.251931,155.19,157.56,149.42,151.45,29290
2013-09-16 10:14:07.251931,156.09,161.60999999999999,155.07,160.72,28130
2013-09-17 10:14:07.251931,187.67,189.16,182.12,183.75,47077
2013-09-18 10:14:07.251931,140.35,141.60999999999999,137.60999999999999,140.13,29396
2013-09-19 10:14:07.251931,113.4,115.49000000000001,110.75,114.26,70848
2013-09-20 10:14:07.251931,102.88,103.97999999999999,102.39999999999999,103.28999999999999,93488
2013-09-23 10:14:07.251931,175.51,175.92,170.35,171.37,70530
2013-09-24 10:14:07.251931,162.03,162.62,156.59,157.6,74274
2013-09-25 10:14:07.251931,170.41,170.57999999999998,166.33,166.46,37122
2013-09-26 10:14:07.251931,121.3,122.75,119.50999999999999,122.16,39381
2013-09-27 10:14:07.251931,113.64,114.11,111.08,114.08,55435
2013-09-30 10:14:07.251931,101.45,103.33,97.65,98.79,33267
2013-10-01 10:14:07.251931,135.06,137.39,132.84,136.44,71978
2013-10-02 10:14:07.251931,158.99,165.10999999999999,157.11,162.19,17088
2013-10-03 10:14:07.251931,139.22,139.8,133.51,134.64,22822
2013-10-04 10:14:07.251931,143.75,144.79,143.31,143.73,60216
2013-10-07 10:14:07.251931,190.42,193.37999999999997,188.29,192.30999999999997,46589
2013-10-08 10:14:07.251931,134.83,134.86,129.79000000000002,132.35000000000002,75262
2013-10-09 10:14:07.251931,151.4,153.92000000000002,147.42000000000002,149.48000000000002,67911
2013-10-10 10:14:07.251931,178.37,179.60999999999999,178.32,179.51,11436
2013-10-11 10:14:07.251931,139.65,146.45,139.0,143.63,71854
2013-10-14 10:14:07.251931,162.21,167.99,162.0,165.31,71888
2013-10-15 10:14:07.251931,186.24,188.68000000000004,184.53,187.07000000000002,37281
2013-10-16 10:14:07.251931,194.95,198.88,192.67999999999998,197.25,98017
2013-10-17 10:14:07.251931,114.71,116.66999999999999,113.03,113.36,94403
2013-10-18 10:14:07.251931,192.66,195.23,190.14,194.07,63952
2013-10-21 10:14:07.251931,149.21,151.15,147.20000000000002,148.87,32766
2013-10-22 10:14:07.251931,125.82,125.94999999999999,120.65,122.72,31213
2013-10-23 10:14:07.251931,145.91,148.09,143.0,147.93,72239
2013-10-24 10:14:07.251931,198.0,199.93,197.75,198.56,32537
2013-10-25 10:14:07.251931,149.26,150.91,145.15,147.85,12794
2013-10-28 10:14:07.251931,132.88,139.65,132.5,136.99,69204
2013-10-29 10:14:07.251931,163.34,163.65,157.37,158.55,42324
2013-10-30 10:14:07.251931,124.01,126.48,119.62,122.17,66764
2013-10-31 10:14:07.251931,107.59,108.22,100.44,103.16,40858
2013-11-01 10:14:07.251931,112.89,116.74000000000001,111.37,115.56,52850
2013-11-04 10:14:07.251931,112.8,115.77,111.02,114.82,23018
2013-11-05 10:14:07.251931,115.19,116.39,111.38,113.5,93017
2013-11-06 10:14:07.251931,113.88,116.09,111.38,115.64,60790
2013-11-07 10:14:07.251931,164.09,165.6,162.69,163.05,91120
2013-11-08 10:14:07.251931,118.19,123.15,115.75999999999999,120.75,19850
2013-11-11 10:14:07.251931,134.57,135.89,132.67,134.10999999999999,55975
2013-11-12 10:14:07.251931,189.68,191.15,187.45000000000002,188.8,75510
2013-11-13 10:14:07.251931,147.4,154.3,146.13,151.75,75696
2013-11-14 10:14:07.251931,166.76,168.88,162.73999999999998,164.26999999999998,35832
2013-11-15 10:14:07.251931,117.23,118.7,110.59,113.43,97826
2013-11-18 10:14:07.251931,119.23,120.85,117.59,120.08,34886
2013-11-19 10:14:07.251931,104.09,111.43,101.23,108.78,18418
2013-11-20 10:14:07.251931,116.89,118.62,115.13,115.67,17081
2013-11-21 10:14:07.251931,127.86,128.52,121.31,123.48,20114
2013-11-22 10:14:07.251931,117.7,118.51,113.65,116.09,28722
2013-11-25 10:14:07.251931,108.87,111.34,106.83,108.93,97508
2013-11-26 10:14:07.251931,112.06,112.19,106.86000000000001,108.68,27985
2013-11-27 10:14:07.251931,146.08,150.64000000000001,144.39000000000001,147.66000000000003,15888
2013-11-28 10:14:07.251931,120.63,126.0,118.05,125.61,79254
2013-11-29 10:14:07.251931,136.43,138.82,133.49,135.95000000000002,93845
2013-12-02 10:14:07.251931,150.34,151.52,148.52,148.89000000000001,29299
2013-12-03 10:14:07.251931,169.04,170.51999999999998,165.49999999999997,168.04999999999998,66050
2013-12-04 10:14:07.251931,103.93,106.57000000000001,98.84000000000002,100.08000000000001,32036
2013-12-05 10:14:07.251931,179.94,185.01000000000002,179.18,183.77,95421
2013-12-06 10:14:07.251931,162.79,164.4,159.32999999999998,161.94,39346
2013-12-09 10:14:07.251931,108.18,108.33000000000001,105.75000000000001,107.05000000000001,36691
2013-12-10 10:14:07.251931,187.36,188.97,184.93,188.96,27986
2013-12-11 10:14:07.251931,192.09,192.82,190.72,191.51,37846
2013-12-12 10:14:07.251931,106.11,109.63000000000001,106.1,107.59,59665
2013-12-13 10:14:07.251931,127.69,128.05,121.81,123.3,51401
2013-12-16 10:14:07.251931,180.62,184.1,180.32,183.76,83728
2013-12-17 10:14:07.251931,174.83,180.47,172.57000000000002,179.24,60054
2013-12-18 10:14:07.251931,118.45,121.88,117.62,119.94,48487
2013-12-19 10:14:07.251931,120.93,127.62,119.60000000000001,125.48,19412
2013-12-20 10:14:07.251931,137.05,137.59,133.3,133.56,91499
2013-12-23 10:14:07.251931,148.45,148.69,147.35999999999999,148.22,61473
2013-12-24 10:14:07.251931,161.83,165.67000000000002,159.49,162.85000000000002,76553
2013-12-25 10:14:07.251931,136.89,138.48999999999998,136.44,137.70999999999998,15279
2013-12-26 10:14:07.251931,146.25,148.81,143.32,145.26,85948
2013-12-27 10:14:07.251931,174.75,177.34,170.38,173.13,17712
2013-12-30 10:14:07.251931,103.67,105.99,97.89999999999999,99.94,25817
2013-12-31 10:14:07.251931,125.24,125.75,121.72999999999999,124.16,63832
2014-01-01 10:14:07.251931,171.33,173.8,167.63,167.96,66224
2014-01-02 10:14:07.251931,189.52,194.17000000000002,188.77,191.86,16624
2014-01-03 10:14:07.251931,151.17,152.95999999999998,145.57999999999998,148.26,39126
2014-01-06 10:14:07.251931,153.21,154.22,146.65,148.8,92115
2014-01-07 10:14:07.251931,110.72,112.03,108.8,111.24,90667
2014-01-08 10:14:07.251931,144.74,146.06,142.75,145.69,47462
2014-01-09 10:14:07.251931,153.26,158.51,152.01999999999998,156.98,68676
2014-01-10 10:14:07.251931,124.25,126.78,124.12,125.02,56815
2014-01-13 10:14:07.251931,126.92,128.0,123.02000000000001,125.37,98911
2014-01-14 10:14:07.251931,137.73,142.19,135.69,140.76,36093
2014-01-15 10:14:07.251931,102.01,103.50000000000001,100.59,102.41000000000001,42525
2014-01-16 10:14:07.251931,132.21,134.13,125.3,128.0,39030
2014-01-17 10:14:07.251931,121.14,124.5,120.13,121.8,54067
2014-01-20 10:14:07.251931,132.75,137.32000000000002,131.87,136.83,15207
2014-01-21 10:14:07.251931,111.98,113.12,108.32,110.94,86433
2014-01-22 10:14:07.251931,189.05,189.47,184.62000000000003,187.01000000000002,36639
2014-01-23 10:14:07.251931,159.36,161.23000000000002,154.25000000000003,155.79000000000002,12792
2014-01-24 10:14:07.251931,167.91,170.1,164.03,164.42,10420
2014-01-27 10:14:07.251931,178.92,181.72,177.6,178.25,29198
2014-01-28 10:14:07.251931,149.84,151.64000000000001,147.87,150.8,45608
2014-01-29 10:14:07.251931,108.69,111.53999999999999,103.34,104.5,56205
2014-01-30 10:14:07.251931,153.71,158.3,151.20000000000002,158.11,92951
2014-01-31 10:14:07.251931,158.68,163.04000000000002,155.83,161.23000000000002,27875
2014-02-03 10:14:07.251931,174.54,175.57999999999998,172.12,175.41,80511
2014-02-04 10:14:07.251931,143.17,149.13,142.04,146.45,31331
2014-02-05 10:14:07.251931,112.76,114.35000000000001,106.19,108.56,26893
2014-02-06 10:14:07.251931,128.38,130.39,127.10000000000001,128.15,74913
2014-02-07 10:14:07.251931,136.31,140.10000000000002,135.81,137.61,28243
2014-02-10 10:14:07.251931,164.59,168.32999999999998,164.49,167.88,25535
2014-02-11 10:14:07.251931,157.08,160.03000000000003,155.92000000000002,159.91000000000003,73203
2014-02-12 10:14:07.251931,135.61,138.25,130.67000000000002,133.38000000000002,80597
2014-02-13 10:14:07.251931,198.65,204.0,197.93,203.06,77394
2014-02-14 10:14:07.251931,160.58,160.97,156.20000000000002,156.82000000000002,35489
2014-02-17 10:14:07.251931,123.72,128.88,120.81,127.47,89214
2014-02-18 10:14:07.251931,110.18,116.68,110.10000000000001,114.89,94886
2014-02-19 10:14:07.251931,115.29,115.38000000000001,109.7,112.06,23346
2014-02-20 10:14:07.251931,124.6,127.63999999999999,123.64,126.82,58005
2014-02-21 10:14:07.251931,116.07,116.16999999999999,111.36,111.47,16773
2014-02-24 10:14:07.251931,118.66,119.92,114.96,117.71,85324
2014-02-25 10:14:07.251931,128.51,131.35999999999999,128.09,128.67,42343
2014-02-26 10:14:07.251931,117.34,121.10000000000001,115.68,118.15,84783
2014-02-27 10:14:07.251931,189.68,195.95000000000002,188.86,194.04000000000002,55963
2014-02-28 10:14:07.251931,108.02,110.22,107.82,109.74,51983
2014-03-03 10:14:07.251931,152.45,155.17,152.10999999999999,152.26,45972
2014-03-04 10:14:07.251931,141.04,145.69,140.69,144.14,26959
2014-03-05 10:14:07.251931,198.24,203.21,198.03,202.75,99343
2014-03-06 10:14:07.251931,111.2,113.97,104.14,106.42,44133
2014-03-07 10:14:07.251931,139.79,146.89000000000001,138.32999999999998,144.62,99754
2014-03-10 10:14:07.251931,196.95,199.14999999999998,191.78,192.81,61150
2014-03-11 10:14:07.251931,186.55,191.82,185.29000000000002,189.69,31734
2014-03-12 10:14:07.251931,181.71,182.31,176.72000000000003,179.51000000000002,98364
2014-03-13 10:14:07.251931,125.79,126.42,119.38,122.11,27400
2014-03-14 10:14:07.251931,117.09,119.15,114.34,116.49000000000001,30002
2014-03-17 10:14:07.251931,166.86,168.96,164.21,168.3,46492
2014-03-18 10:14:07.251931,192.94,194.26,190.79,191.75,40875
2014-03-19 10:14:07.251931,155.68,158.03,150.09000000000003,151.23000000000002,35046
2014-03-20 10:14:07.251931,157.16,160.5,155.32,158.15,33664
2014-03-21 10:14:07.251931,128.0,133.38000000000002,126.13,132.02,34453
2014-03-24 10:14:07.251931,176.95,179.32999999999998,174.33,175.78,14746
2014-03-25 10:14:07.251931,118.7,121.22,114.66,115.86,99509
2014-03-26 10:14:07.251931,132.37,134.33,128.84,131.8,23217
2014-03-27 10:14:07.251931,142.54,143.23,135.55999999999997,138.01999999999998,73184
2014-03-28 10:14:07.251931,150.76,154.77999999999997,149.45999999999998,153.95999999999998,98898
2014-03-31 10:14:07.251931,124.24,128.44,122.05999999999999,127.5,51835
2014-04-01 10:14:07.251931,111.48,112.71,110.67,112.36,19133
2014-04-02 10:14:07.251931,161.06,161.88,159.29,159.59,50533
2014-04-03 10:14:07.251931,128.86,132.49,127.80000000000001,131.86,15404
2014-04-04 10:14:07.251931,158.12,160.04000000000002,156.91,158.67000000000002,43339
2014-04-07 10:14:07.251931,115.44,121.43,115.39,118.7,38725
2014-04-08 10:14:07.251931,148.11,149.73000000000002,145.67000000000002,149.42000000000002,84332
2014-04-09 10:14:07.251931,153.26,158.26,152.17999999999998,156.1,55380
2014-04-10 10:14:07.251931,105.18,108.23,103.44000000000001,106.17,58073
2014-04-11 10:14:07.251931,133.66,133.95,132.57999999999998,132.79999999999998,70873
2014-04-14 10:14:07.251931,113.44,120.78999999999999,112.92,118.02,96900
2014-04-15 10:14:07.251931,106.34,108.46,103.67,106.75,51341
2014-04-16 10:14:07.251931,199.0,201.14000000000001,197.17,200.05,11236
2014-04-17 10:14:07.251931,132.24,134.51000000000002,126.59,129.44,77916
2014-04-18 10:14:07.251931,180.99,183.02,177.99,182.25,24538
2014-04-21 10:14:07.251931,125.46,128.26,124.33999999999999,126.17999999999999,21971
2014-04-22 10:14:07.251931,168.15,168.27,164.1,165.0,93453
2014-04-23 10:14:07.251931,176.02,178.54000000000002,169.04,171.62,48655
2014-04-24 10:14:07.251931,159.56,161.94,156.56,160.6,87022
2014-04-25 10:14:07.251931,147.16,151.70999999999998,145.27,149.79999999999998,70784
2014-04-28 10:14:07.251931,141.18,142.07,138.79000000000002,141.41,71289
2014-04-29 10:14:07.251931,134.89,136.92,129.81,132.16,47410
2014-04-30 10:14:07.251931,192.95,196.93999999999997,191.88,194.61999999999998,61302
2014-05-01 10:14:07.251931,183.06,184.48,177.14000000000001,178.86,31703
2014-05-02 10:14:07.251931,196.5,198.35,193.42,195.92,54191
2014-05-05 10:14:07.251931,112.43,113.80000000000001,107.0,109.06,64112
2014-05-06 10:14:07.251931,173.09,175.77,169.87,169.93,21399
2014-05-07 10:14:07.251931,193.83,195.32000000000002,189.84000000000003,190.85000000000002,22685
2014-05-08 10:14:07.251931,118.12,120.65,116.56,116.99000000000001,97777
2014-05-09 10:14:07.251931,106.65,109.05000000000001,101.46000000000001,102.16000000000001,14487
2014-05-12 10:14:07.251931,174.11,175.34,170.37,173.09,22018
2014-05-13 10:14:07.251931,157.45,158.26,157.33999999999997,157.57,40825
2014-05-14 10:14:07.251931,184.18,185.4,183.35000000000002,184.01000000000002,17750
2014-05-15 10:14:07.251931,113.98,116.46000000000001,111.88,112.81,68956
